Longitude,Latitude,Category
-0.06730143251615633,-0.08226994759880803,1
0.1898648325299917,-0.0113404040798586,1
0.07479120587584576,0.839711232825521,0
-0.037025711341116964,-0.48594734799263073,1
-0.46024382281948095,0.02281674663411633,1
0.20342714346593538,-0.48003128994965655,1
-0.5071959335217864,0.6382046353483994,0
0.04732749547143293,0.09034730659933954,1
0.22944029554274617,-0.010148672586462926,1
0.06806956269322227,-0.40639006742233025,1
-0.6439280662604971,0.9221406349389103,0
-0.061937961863299154,-0.17461222481687444,1
-0.14025994888446122,-0.1287882772513375,1
0.24438630586339696,0.3449672373263408,1
-0.15897770907473607,-0.2511968236249258,1
-0.20293412580415854,-0.23045680962199575,1
-0.17076395298837355,-0.39279060949418143,1
-0.7506746375934663,0.8416837652347446,0
0.8642365649672248,0.13026636717841789,0
-0.7856559773204479,-0.10517526635309071,0
-0.20897106458388012,-0.12496363490420416,1
-0.35515353137150524,0.35573160397987386,1
0.3565952361080502,-0.10392789717249781,1
0.1846731392708677,0.35303633269196905,1
0.20036120459956197,-0.04984943075179666,1
-0.08893479970215246,0.08753812686515404,1
0.0709999544129598,-0.5029854538177362,1
0.011192161299634852,-0.22684418207405863,1
-0.02872782815079382,-0.30536349521304323,1
-0.8778440802902725,-0.44624470370559255,0
0.33617027314129233,-0.5900314091683581,0
-0.865847045223145,0.4999209407983556,0
0.10389588280014908,-0.4840092431221019,1
-0.2608200467758033,0.40643631129135416,1
0.12968226652523285,-0.8685827211432953,0
0.1554101724291894,0.040807921610202656,1
0.40890333330379236,0.20446694057730627,1
-0.5355136880940866,-0.06870322360245001,1
-0.08934543387077828,0.5141924306505783,1
-0.2232410012000499,0.47402775630319643,1
0.8687340295380297,0.8511370258135527,0
0.2147331887527264,-0.032832911076955844,1
-0.3342199478536047,-0.2978422694545106,1
-0.21510978515472923,0.6331988789431542,0
0.2558007789818155,-0.8364819361022562,0
-0.9492272886793103,-0.6876948052676193,0
0.3172422587933665,-0.04001105076441125,1
-0.2550687027712153,0.16423530485821136,1
0.7891044537881828,0.5997105118946304,0
-0.46425029384180094,0.1786648576507302,1
0.2115496387137743,-0.525546416528011,0
-0.2765161735007598,-0.32347024169481386,1
0.20047077199443772,0.3007903550900431,1
0.20287780801926492,-0.16539518436361603,1
-0.26167212600515904,0.22159101652144772,1
0.4418830386514371,-0.03540243090460104,1
-0.05053277638649625,0.34111361776154203,1
-0.6532528094104904,0.7935308492528503,0
-0.31510715421453245,-0.09287283072906537,1
-0.12489857358262042,0.2684216102020133,1
-0.27972933201992056,-0.31093607616201707,1
-0.37025273499000055,-0.24867812962397468,1
0.0016898927389854394,0.11852592168099785,1
0.1539740686350025,0.4058526273454826,1
0.00645204166093351,0.10407165311418888,1
-0.2315732299193367,-0.0823113496890304,1
-0.22651231903666863,0.45903208321592126,1
-0.5842274897079454,-0.9469355922523606,0
0.21794319435469273,-0.14735063317030045,1
0.2883836146430576,-0.3282595393428446,1
0.9688043614071042,0.05138036460537165,0
-0.2430898034006403,-0.4592455166094236,1
-0.29594122365306275,-0.3225266322137306,1
-0.8344026641497471,0.2063042189327764,0
-0.27030466294951283,0.012534305723859137,1
0.5389858663838738,-0.6259125028849533,0
0.6612388155754583,0.9300538213330252,0
0.41810007598231713,0.35121444849555583,1
0.37920021769365786,0.10542933669816486,1
0.5998321707463787,-0.6429106758913328,0
0.27500669180603143,-0.02314009397291015,1
-0.9605789244912717,-0.7917828360308523,0
0.26695643965229454,-0.48422462913359543,0
0.018340814757101837,0.10953581530422715,1
0.2721084657551598,0.23554763367599474,1
0.1281782690499787,0.08280551954164139,1
0.48388623391601543,-0.04202933794989442,1
0.09988352693170373,-0.03437415631589796,1
-0.541497209534717,0.44450513678613257,0
-0.18607234912975812,0.0959571763701308,1
-0.6371291298204054,0.16608312193938435,0
0.16589152773534468,0.40496072877600975,1
0.09955791883954787,-0.0965122881184575,1
-0.405357919892223,-0.23513092021020465,1
0.02892447140759897,-0.24129728295755729,1
0.4169202946436125,0.20000453601903015,1
0.6604397291339832,-0.20563294076309035,0
-0.5030217203710685,0.48789258514535394,0
-0.963779632358319,0.744247817888303,0
0.006026098439750439,-0.4038746269785697,1
-0.29605536913300623,-0.03770952477251719,1
-0.35789669485807685,0.28767554199259493,1
-0.7182859592404003,-0.6472260269875534,0
-0.8261594238251526,0.07421308363709556,0
0.13479731530024108,0.15557987786630992,1
0.4266991717691049,0.7904136753743987,0
0.8346271509244856,-0.7263627381620772,0
-0.5897207190359857,-0.6186245586726669,0
-0.6714684041380141,0.6291494404627642,0
0.18674437430532015,-0.2393161169672012,1
0.47288933258737326,0.2652164383068278,1
-0.33151221836607836,0.5418244074916438,0
-0.19653558052276252,0.2588622450434027,1
-0.28720720650946896,-0.11567595726338843,1
-0.656641428303393,-0.4553853469612621,0
-0.2790899117487935,-0.1432523864231872,1
0.21005601028456064,-0.06816092676650522,1
0.03719927290217469,-0.01213850110312988,1
-0.7587282577987984,-0.07844246393454846,0
-0.13185838294493823,-0.013552104191835527,1
-0.6268659518973885,-0.4298096626123058,0
-0.09832125719173579,-0.7735239083184895,0
0.2515115741390538,0.09288318002628974,1
0.08897369569534554,-0.5165598822781583,1
-0.3226391681071076,-0.1135403428701277,1
-0.24104467102737898,-0.14115526541060106,1
-0.07317952284023156,0.029522312940490746,1
-0.3330484775356965,0.41218330484620747,1
0.1812605270046574,-0.3478322231009031,1
-0.1426190747767238,-0.41013105573117425,1
-0.44897438799565353,0.07350162885171886,1
-0.5018611398821246,0.13176498843026704,1
0.16107204766577185,-0.1745784776446147,1
-0.9632186469050665,0.828597613120998,0
-0.32679144361215884,-0.7311706461220515,0
0.5113294468205135,-0.0829809626024289,1
-0.9269006643038102,-0.055866109780001505,0
-0.3158365025681851,0.6425146093440257,0
-0.033517218990180786,-0.2179931916023012,1
-0.3119501681899114,0.07241273616234914,1
0.13211627711269416,-0.3541049338591196,1
-0.05039285481610853,-0.046218899634943765,1
-0.34860096134895835,-0.20136834825561964,1
0.15933754390080457,0.1678914161721542,1
0.008276348896937891,-0.3898613940564861,1
-0.45530736666465405,-0.11884178246243322,1
-0.3328031104833014,0.34551348289068395,1
0.5249173714813811,0.7535312735234989,0
0.4953108300890663,0.23065229224557177,1
-0.33722377358290134,0.2339070508218147,1
-0.18234529589769008,0.006395329045957396,1
0.8587519782551716,0.11352578602785957,0
0.25040434692163954,-0.3089083099089444,1
-0.207405330773869,0.21908609605850124,1
0.5204557197793731,0.19127748121568855,0
-0.7964350547591925,-0.694281721631336,0
0.0014289765016271625,0.0857527718016892,1
-0.3244253782186536,0.1551751656069517,1
0.3700703854248101,-0.12147670136454325,1
0.05016590827423449,0.14154487401581087,1
-0.06224399239961983,0.32703232715818453,1
-0.04934573957946054,-0.16465361360227473,1
0.11284217927016156,-0.2709813501456229,1
0.2606055106129267,0.16816901919546476,1
-0.3583750052321129,-0.3700844633629327,1
-0.08078800004285594,0.20582999067846303,1
-0.5074577634044666,0.1490182468350831,1
0.40803717614096574,-0.27598958234868864,1
-0.4207144789420962,0.1351099430848773,1
-0.4076952408461584,0.3099580083848041,1
-0.3998136271898648,-0.2534394807127152,1
-0.5771039860069107,-0.3450052956441707,0
0.6341441418985598,-0.48419434591012034,0
-0.6966502405344976,-0.37655586440890354,0
-0.7212878518543517,0.6698604735985982,0
-0.3421790083249646,-0.11006194765306643,1
0.42775029021619065,-0.03772135004057374,1
-0.720455246747421,0.5905346237197804,0
-0.6932971937678396,0.17245966403359447,0
0.18244083396633734,-0.27919414844718,1
0.48721581613780585,0.1801799973533372,1
-0.09392243044813416,0.4603090766061211,1
0.7397927241242566,0.03767611425214423,0
0.2968398946712048,0.41082375613646893,1
0.2914426085412337,0.26374659231238384,1
-0.8904767223559373,-0.32960551670819815,0
0.037835410565675076,-0.9060680664498899,0
-0.7262287398623855,0.8000372836962102,0
-0.8293006638427123,0.9937485036918947,0
0.9696823979246691,0.6777961728918682,0
-0.13668090754064122,-0.7448393944088725,0
0.1262023639564691,0.5325075144900197,1
-0.9213757203178021,0.5988207978180853,0
0.5049806107888111,-0.16195098814452402,1
-0.20181682961248554,-0.029496658951954892,1
0.25516857308731294,-0.2992826005033008,1
-0.6368045663971487,0.8169011226672567,0
0.15625072554820585,-0.11841248178656844,1
0.438091810368491,-0.40575656875364996,0
-0.5080845432309837,-0.6786372534808887,0
-0.3628125335365253,-0.13173332110371339,1
0.3970712659233655,-0.19735374037066017,1
0.16061939571850053,-0.03891099022746978,1
0.3554643877747861,0.1748691856825116,1
0.46002676564013506,0.24444064418654046,1
0.013401674052709535,-0.4150468637209753,1
0.41765477411051605,-0.008826933905240506,1
-0.4867340180779453,0.16342222669356538,1
0.1276499854603794,-0.4774475135018444,1
0.14924685970896473,-0.2407261745027627,1
-0.9739961529785279,-0.8289829382910638,0
-0.6459790314465064,-0.8225949324858888,0
0.38843384845961537,-0.33089295369635263,1
-0.9376337298774307,-0.47547191140034983,0
0.4769654784274947,0.03252924526796432,1
-0.7703263505215929,0.2212400848832652,0
0.06177069782979821,0.07355750468974744,1
0.2572106689520357,0.189660910909032,1
0.1489462263598238,0.6836575535165441,0
-0.22479767131322237,0.16657416188039956,1
0.5272115883195216,-0.7197736484670949,0
-0.3057741697474663,0.26583401262934325,1
-0.08006732549292415,0.1483871968542873,1
0.10341927404002299,-0.2960952695841756,1
0.07038189059820806,0.5213375753938206,1
0.4770689019799062,0.14005348380013408,1
0.34451517423541894,0.31873929813662216,1
0.49545829738841085,0.07959255235953074,1
0.4784059472590349,0.125171671844771,1
-0.3704502784452244,0.2048706867285401,1
0.4514090781695009,0.03454075279220085,1
-0.2729829183103177,0.2754959152931837,1
0.6057068971960229,-0.9907359539907943,0
-0.8011172144813097,-0.5136556180010918,0
-0.303832115327298,0.2821336530878933,1
0.3504841015106628,-0.16289279446461613,1
0.30035593337741745,-0.37982100040903155,1
0.511300121585786,-0.1518581819762012,1
0.06517886510317172,-0.8963529263551462,0
-0.3022634669140094,0.8590582884956517,0
0.5224455425072569,-0.10203664394304748,1
-0.38166450857786405,0.06421229010615329,1
-0.07598839271173463,0.8945666792236306,0
0.1484708810291519,-0.09301365062936806,1
-0.33670402923769027,0.015628175475329333,1
0.1617666390963143,-0.15843961104479454,1
0.41447726862679724,-0.6949219141714773,0
-0.03251258351911936,-0.21479890746172184,1
0.3543822321319237,0.3969887312416206,1
0.4445338637113183,0.7113929362125715,0
0.07774359237407814,0.05884949035472008,1
-0.4666624030338702,0.2766982009469318,1
0.8296918021362001,-0.2752122017667338,0
0.17355005780927096,-0.19422112023726476,1
0.06957172393677254,-0.01332642034238751,1
0.0004799242098934805,-0.08768725969513219,1
0.20704717588770766,0.4538371255819332,1
0.26422728395270173,0.044179083090987226,1
-0.17802338018004246,-0.224478859184725,1
0.3806755348186297,0.11138542811713759,1
0.1397054080231691,0.01266909022490943,1
-0.4258610575910578,0.17647604662822183,1
-0.7759221956638953,-0.20428880190851673,0
-0.14101498250447198,-0.41752766096503785,1
0.3054922157037494,-0.523634437906547,0
-0.3011590478243457,-0.25467458753014793,1
-0.5355746097063654,0.7991491465491369,0
0.18878468379075508,-0.4525381337383329,1
-0.1227281878516193,-0.41349422968544136,1
0.20415912688233467,0.21212680094568157,1
-0.010877800643016931,-0.43763502026042367,1
-0.5507903541200361,-0.0951209677346132,0
-0.0900413649647156,-0.31920292497880925,1
-0.48356636882339277,0.1298332140148164,1
-0.09481091058791562,-0.2979593565736252,1
-0.027167912979915013,0.03694487772345381,1
-0.6492574427531008,0.8288238918499196,0
0.11944744044286165,-0.40935265972504653,1
-0.17920634602067698,0.9647572338172128,0
-0.1495729910615331,-0.9550613833597652,0
0.27202269035702015,-0.1048157674749436,1
-0.6621298738556709,-0.44281932193608275,0
0.12062389497634392,-0.2011266480128476,1
0.4497644511551929,0.03213940832290428,1
-0.19187030623887877,0.010116897960564915,1
0.7477801551250305,0.1948262043406166,0
0.5945907315591072,-0.7001651453024524,0
-0.22387878344329673,0.21979922433240742,1
-0.02540426994055807,0.489981535951313,1
-0.5801888138088285,0.7961085788814275,0
-0.8732500590544645,0.9799204647798905,0
0.17077768784754013,-0.23615380787064819,1
0.19718948266225417,-0.40227551887056145,1
0.40500943557579805,-0.18216925672052953,1
-0.39215773569789497,0.06473713384818852,1
-0.1571508988150041,0.7853434221539497,0
0.20438241333297333,-0.27334939550376186,1
-0.7868034937324564,-0.8497244365283825,0
0.6348871234768818,-0.31636529660424806,0
-0.587332563188415,-0.2714602779038491,0
-0.282339031752995,0.7544010816262166,0
-0.17251424268121276,0.24300281677819474,1
-0.1554522716328916,-0.0358738157320345,1
-0.25881861936691947,-0.35254139618427716,1
-0.4798199206658627,0.21175992387852052,1
0.1764672847147159,-0.4412175738494759,1
-0.16134841744793765,0.0461549070883104,1
-0.6309579612872454,-0.5813013533265794,0
-0.12475483224165877,-0.11761003867873297,1
0.2175369784108874,-0.16759642699471794,1
0.2706306642017429,0.4443470682901906,1
-0.5259019167552127,-0.10496786004388683,1
0.3273423307252963,0.873659478649516,0
-0.16630428203343547,-0.16811114946313196,1
0.3764883805749797,0.34546387020844355,1
0.027526497318709455,0.04499333349945912,1
0.5180460509950996,0.15405187130780632,1
0.3943207854321199,0.03613638078483253,1
-0.4964018821860945,-0.3086080129921611,0
-0.3962272983014414,0.2424056026904011,1
-0.4907186904724723,0.36300544444785854,0
-0.5871574564787936,-0.978008342683039,0
-0.2893356181983489,-0.44775364863387374,1
-0.867007465266445,0.4822412985801181,0
-0.30434890600233055,0.41566464568614814,1
-0.4220147450287344,-0.33236568643831904,1
0.24649393131391717,-0.05893490311851215,1
-0.7604757363614976,0.7810545614797899,0
0.0020010367277249813,-0.518051976621413,1
-0.7026745444937741,-0.17075175254595254,0
-0.3783956951823352,-0.3647903027984843,1
-0.06931240257362217,0.3036968233344271,1
0.9389408665507377,0.7310142517879605,0
-0.2780522061199464,-0.8168358533467317,0
0.46121450592356533,0.26927934372918144,1
0.7471572482135544,0.8417448010636264,0
-0.5093017806373581,-0.2214087719160469,0
-0.2878065482043075,0.9730304975859594,0
-0.15806363911633003,-0.29493879503479115,1
0.3841570804604672,0.18245021546285828,1
-0.7450226753360352,-0.20542541887926546,0
-0.5414660398288618,-0.010671345314836262,1
-0.43509992398537317,-0.07650375969049576,1
0.20869515509328515,-0.17206583111697776,1
0.7458916717528166,0.46444977281912236,0
-0.07922645981012254,0.4020838389873341,1
0.41154489968936747,-0.09682928717134953,1
0.10881524664122255,-0.04290101390232723,1
-0.2868577947917307,0.2882576366179523,1
0.8766809136420757,-0.6375338676686797,0
0.43961361435352353,-0.15900199665927767,1
-0.4806660658773812,-0.1625699118773531,1
-0.04531955896116088,-0.20035725697565468,1
-0.9598576044445473,-0.35584166883364343,0
0.2466655924210723,0.22452278985246807,1
0.2961048786710507,0.39218132600195527,1
-0.37947215374647936,-0.3569434847589878,1
-0.9738110868233327,0.3270747440334212,0
-0.18667962203395985,0.2722285579144204,1
-0.41106848091616466,0.8969066139243134,0
-0.7514055530289105,0.4617349504072885,0
0.45137304675296,0.08253112236683521,1
0.6124025595861227,0.4965193807673167,0
0.2512789251343172,0.1454285295769615,1
0.22131621373666535,0.2780035287361877,1
-0.25127481440543065,-0.0965838473673292,1
-0.9329351305284412,0.13977936974263305,0
0.005155938771432587,-0.18058397758621844,1
0.3933016477537845,0.8449987623545914,0
0.19335329357593578,0.3943039930666313,1
-0.6582248252198684,0.337286439848862,0
0.4455409339705317,0.13010569016878534,1
0.12826799570557132,-0.5045938361737411,1
-0.5575811163607955,0.975336015993294,0
-0.40980053515091197,-0.13095427462876477,1
0.38100174861734243,-0.12270683560103499,1
0.2435712960161197,0.028009238138781138,1
-0.27034980587943386,0.22594649074334047,1
-0.4928945201052214,-0.04343663871081558,1
-0.5967453599045109,-0.672688114268591,0
0.4651441944205006,-0.5701192428184865,0
-0.30820310788289107,-0.01017489886513962,1
